22399,La Source-de-la-Loutre,Quebec,57:06.8,57:06.8
22400,La Source-de-Saumure-de-la-Chaloupe,Quebec,57:06.8,57:06.8
22401,La Souricière,Quebec,57:06.8,57:06.8
22402,L'Assomption,Quebec,57:06.8,57:06.8
22403,La Station,Quebec,57:06.8,57:06.8
22404,La Suce,Quebec,57:06.8,57:06.8
22405,La Suette,Quebec,57:06.8,57:06.8
22406,La Tabatière,Quebec,57:06.8,57:06.8
22407,La Tarte,Quebec,57:06.8,57:06.8
22408,Laterrière,Quebec,57:06.8,57:06.8
22409,Laterrière-Bassin,Quebec,57:06.8,57:06.8
22410,La Tête-de-l'Île,Quebec,57:06.8,57:06.8
22411,La Tortue,Quebec,57:06.8,57:06.8
22412,La Trappe,Quebec,57:06.8,57:06.8
22413,La Trinité-des-Monts,Quebec,57:06.8,57:06.8
22414,Latulipe,Quebec,57:06.8,57:06.8
22415,Latulipe-et-Gaboury,Quebec,57:06.8,57:06.8
22416,La Tuque,Quebec,57:06.8,57:06.8
22417,Launay,Quebec,57:06.8,57:06.8
22418,Launay-Station,Quebec,57:06.8,57:06.8
22419,Lauréat,Quebec,57:06.8,57:06.8
22420,Laurel,Quebec,57:06.8,57:06.8
22421,Laurel-Station,Quebec,57:06.8,57:06.8
22422,Laurence,Quebec,57:06.8,57:06.8
22423,Laurent,Quebec,57:06.8,57:06.8
22424,Laurentian Acres,Quebec,57:06.8,57:06.8
22425,Laurentides,Quebec,57:06.8,57:06.8
22426,Laurentides,Quebec,57:06.8,57:06.8
22427,Laurent-Val,Quebec,57:06.8,57:06.8
22428,Laurier-Station,Quebec,57:06.8,57:06.8
22429,Laurierville,Quebec,57:06.8,57:06.8
22430,L'Auvergne,Quebec,57:06.8,57:06.8
22431,Lauzon,Quebec,57:06.8,57:06.8
22432,Laval,Quebec,57:06.8,57:06.8
22433,Laval,Quebec,57:06.8,57:06.8
22434,Laval-des-Rapides,Quebec,57:06.8,57:06.8
22435,La Vallée-d'Amont,Quebec,57:06.8,57:06.8
22436,La Vallée-des-Ours,Quebec,57:06.8,57:06.8
22437,La Vallée-des-Rois,Quebec,57:06.8,57:06.8
22438,Laval-Nord,Quebec,57:06.8,57:06.8
22439,Laval-Nord,Quebec,57:06.8,57:06.8
22440,Laval-Ouest,Quebec,57:06.8,57:06.8
22441,Laval-sur-le-Lac,Quebec,57:06.8,57:06.8
22442,Lavaltrie,Quebec,57:06.8,57:06.8
22443,Lavaltrie-Station,Quebec,57:06.8,57:06.8
22444,L'Avenir,Quebec,57:06.8,57:06.8
22445,Laverdière,Quebec,57:06.8,57:06.8
22446,La Vérendrye,Quebec,57:06.8,57:06.8
22447,Laverlochère,Quebec,57:06.8,57:06.8
22448,La Vernière,Quebec,57:06.8,57:06.8
22449,La Vieille-Écluse,Quebec,57:06.8,57:06.8
22450,La Vieille-Église,Quebec,57:06.8,57:06.8
22451,La Vieille-Maison-Jaune,Quebec,57:06.8,57:06.8
22452,La Vigie,Quebec,57:06.8,57:06.8
22453,L'Avion-de-la-Rivière-à-l'Huile,Quebec,57:06.8,57:06.8
22454,La Visitation,Quebec,57:06.8,57:06.8
22455,La Visitation-de-l'Île-Dupas,Quebec,57:06.8,57:06.8
22456,La Visitation-de-Yamaska,Quebec,57:06.8,57:06.8
22457,Lavoie,Quebec,57:06.8,57:06.8
22458,Lavoie,Quebec,57:06.8,57:06.8
22459,Lavoie,Quebec,57:06.8,57:06.8
22460,Lawn,Quebec,57:06.8,57:06.8
22461,Lawrence Colony,Quebec,57:06.8,57:06.8
22462,Lawrenceville,Quebec,57:06.8,57:06.8
22463,Le 30-Milles,Quebec,57:06.8,57:06.8
22464,Le 52-Milles,Quebec,57:06.8,57:06.8
22465,Leach Lake,Quebec,57:06.8,57:06.8
22466,Leadville,Quebec,57:06.8,57:06.8
22467,Learned Plain,Quebec,57:06.8,57:06.8
22468,Leavitt's Mill,Quebec,57:06.8,57:06.8
22469,Le Banc,Quebec,57:06.8,57:06.8
22470,Le Banc-du-Curé,Quebec,57:06.8,57:06.8
22471,Le Baron,Quebec,57:06.8,57:06.8
22472,Le Bas-de-Champlain,Quebec,57:06.8,57:06.8
22473,Le Bas-de-la-Côte-à-Mogène,Quebec,57:06.8,57:06.8
22474,Le Bas-de-la-Montagne,Quebec,57:06.8,57:06.8
22475,Le Bas-de-la-Paroisse,Quebec,57:06.8,57:06.8
22476,Le Bas-de-Sainte-Anne,Quebec,57:06.8,57:06.8
22477,Le Bas-des-Cèdres,Quebec,57:06.8,57:06.8
22478,Le Bas-du-Cournoyer,Quebec,57:06.8,57:06.8
22479,Le Bas-Fond,Quebec,57:06.8,57:06.8
22480,Le Bassin,Quebec,57:06.8,57:06.8
22481,Le Bassin,Quebec,57:06.8,57:06.8
22482,Le Bassin,Quebec,57:06.8,57:06.8
22483,Le Beacon,Quebec,57:06.8,57:06.8
22484,Lebel-sur-Quévillon,Quebec,57:06.8,57:06.8
22485,Le Belvédère-du-Lac-Ouimet,Quebec,57:06.8,57:06.8
22486,Le Bic,Quebec,57:06.8,57:06.8
22487,Le Bief,Quebec,57:06.8,57:06.8
22488,Le Bocage,Quebec,57:06.8,57:06.8
22489,Le Boiler,Quebec,57:06.8,57:06.8
22490,Le Bois-Clair,Quebec,57:06.8,57:06.8
22491,Le Boisé-du-Mont-Oscar,Quebec,57:06.8,57:06.8
22492,Le Bois-Franc,Quebec,57:06.8,57:06.8
22493,Le Boom,Quebec,57:06.8,57:06.8
22494,Le Boom,Quebec,57:06.8,57:06.8
22495,Le Bord-de-l'Eau,Quebec,57:06.8,57:06.8
22496,Le Bord-du-Fleuve,Quebec,57:06.8,57:06.8
22497,L'Éboulis,Quebec,57:06.8,57:06.8
22498,Lebourgneuf,Quebec,57:06.8,57:06.8
22499,Le Bout-de-l'Île,Quebec,57:06.8,57:06.8
22500,Le Bout-du-Banc,Quebec,57:06.8,57:06.8
22501,Le Bout-du-Bois-Dansant,Quebec,57:06.8,57:06.8
22502,Le Bras-du-Suroît,Quebec,57:06.8,57:06.8
22503,Le Brise-Lame,Quebec,57:06.8,57:06.8
22504,Le Brûlis-à-Thyme,Quebec,57:06.8,57:06.8
22505,Lebrun,Quebec,57:06.8,57:06.8
22506,Le Bûché-à-Louis-Rehel,Quebec,57:06.8,57:06.8
22507,Le Bûché-à-Médé,Quebec,57:06.8,57:06.8
22508,Le Buttereau-Vert,Quebec,57:06.8,57:06.8
22509,Le Cabanage,Quebec,57:06.8,57:06.8
22510,Le Caillou-du-Pied-de-Saint-Roch,Quebec,57:06.8,57:06.8
22511,Le Calvaire,Quebec,57:06.8,57:06.8
22512,Le Calvaire,Quebec,57:06.8,57:06.8
22513,Le Camp-3,Quebec,57:06.8,57:06.8
22514,Le Camp-à-Alexandre-Lévesque,Quebec,57:06.8,57:06.8
22515,Le Camp-Adams,Quebec,57:06.8,57:06.8
22516,Le Camp-à-Fabien,Quebec,57:06.8,57:06.8
22517,Le Camp-Beaulieu,Quebec,57:06.8,57:06.8
22518,Le Camp-Beauregard,Quebec,57:06.8,57:06.8
22519,Le Camp-de-la-Grippe,Quebec,57:06.8,57:06.8
22520,Le Camp-de-la-Robine,Quebec,57:06.8,57:06.8
22521,Le Camp-des-Allemands,Quebec,57:06.8,57:06.8
22522,Le Camp-Devlin,Quebec,57:06.8,57:06.8
22523,Le Camp-du-Curé,Quebec,57:06.8,57:06.8
22524,Le Camp-du-Prospecteur,Quebec,57:06.8,57:06.8
22525,Le Camp-du-Vieillard,Quebec,57:06.8,57:06.8
22526,Le Camp-Ernest,Quebec,57:06.8,57:06.8
22527,Le Camp-Faribault,Quebec,57:06.8,57:06.8
22528,Le Camp-Garde-Feu,Quebec,57:06.8,57:06.8
22529,Le Camp-Indien,Quebec,57:06.8,57:06.8
22530,Le Camp-Johnson,Quebec,57:06.8,57:06.8
22531,Le Camp-Mercier,Quebec,57:06.8,57:06.8
22532,Le Camp-Nector,Quebec,57:06.8,57:06.8
22533,Le Camp-Quatre,Quebec,57:06.8,57:06.8
22534,Le Camp-Quatre,Quebec,57:06.8,57:06.8
22535,Le Camp-Soucy,Quebec,57:06.8,57:06.8
22536,Le Camp-Trente-Cinq,Quebec,57:06.8,57:06.8
22537,Le Camp-Trente-Neuf,Quebec,57:06.8,57:06.8
22538,Le Camp-Trente-Six,Quebec,57:06.8,57:06.8
22539,Le Camp-Vingt,Quebec,57:06.8,57:06.8
22540,Le Camp-Vingt-Cinq,Quebec,57:06.8,57:06.8
22541,Le Camp-Vingt-Trois,Quebec,57:06.8,57:06.8
22542,Le Canton,Quebec,57:06.8,57:06.8
22543,Le Cap,Quebec,57:06.8,57:06.8
22544,Le Cap-Blanc,Quebec,57:06.8,57:06.8
22545,Le Cap-de-Roche,Quebec,57:06.8,57:06.8
22546,Le Cap-des-Pilotes,Quebec,57:06.8,57:06.8
22547,Le Carrefour,Quebec,57:06.8,57:06.8
22548,L'Écart-du-Bras,Quebec,57:06.8,57:06.8
22549,Le Casse-Pierre,Quebec,57:06.8,57:06.8
22550,Le Castel-des-Hauts-Bois,Quebec,57:06.8,57:06.8
22551,Le Cent-Ans,Quebec,57:06.8,57:06.8
22552,Le Centre-Ville,Quebec,57:06.8,57:06.8
22553,Le Chalet-Lyman,Quebec,57:06.8,57:06.8
22554,Le Château-d'Eau,Quebec,57:06.8,57:06.8
22555,Le Château-Menier,Quebec,57:06.8,57:06.8
22556,Le Chaudron,Quebec,57:06.8,57:06.8
22557,L'Échouerie,Quebec,57:06.8,57:06.8
22558,L'Échouerie,Quebec,57:06.8,57:06.8
22559,L'Échouerie,Quebec,57:06.8,57:06.8
22560,Le Christ-Roi,Quebec,57:06.8,57:06.8
22561,Le Cimetière,Quebec,57:06.8,57:06.8
22562,Le Cimetière-à-Chevreuils,Quebec,57:06.8,57:06.8
22563,Le Cinquante-Sept,Quebec,57:06.8,57:06.8
22564,Le Cinquième,Quebec,57:06.8,57:06.8
22565,Leclair,Quebec,57:06.8,57:06.8
22566,Leclercville,Quebec,57:06.8,57:06.8
22567,Le Clos-des-Ormes,Quebec,57:06.8,57:06.8
22568,Le Club-Banc-de-Sable,Quebec,57:06.8,57:06.8
22569,Le Club-La Cabane,Quebec,57:06.8,57:06.8
22570,L'Écluse,Quebec,57:06.8,57:06.8
22571,L'Écluse,Quebec,57:06.8,57:06.8
22572,L'Écluse-à-Hilaire,Quebec,57:06.8,57:06.8
22573,L'Écluse-à-Tardif,Quebec,57:06.8,57:06.8
22574,Le Coin,Quebec,57:06.8,57:06.8
22575,Le Coin-chez-Brault,Quebec,57:06.8,57:06.8
22576,Le Coin-chez-Desranleau,Quebec,57:06.8,57:06.8
22577,Le Coin-des-Anglais,Quebec,57:06.8,57:06.8
22578,Le Coin-des-Soeurs,Quebec,57:06.8,57:06.8
22579,Le Coin-du-Bonjour,Quebec,57:06.8,57:06.8
22580,Le Coin-du-Rang-Lafrance,Quebec,57:06.8,57:06.8
22581,Le Coin-Guérin,Quebec,57:06.8,57:06.8
22582,Le Coin-Marouf,Quebec,57:06.8,57:06.8
22583,Le Coin-Simoneau,Quebec,57:06.8,57:06.8
22584,Le Coq-Rond,Quebec,57:06.8,57:06.8
22585,L'Écorceur,Quebec,57:06.8,57:06.8
22586,Le Cordon,Quebec,57:06.8,57:06.8
22587,Le Corfu Island,Quebec,57:06.8,57:06.8
22588,Le Coteau,Quebec,57:06.8,57:06.8
22589,Le Coteau,Quebec,57:06.8,57:06.8
22590,Le Coteau-des-Hêtres,Quebec,57:06.8,57:06.8
22591,Le Crique-Rouillé,Quebec,57:06.8,57:06.8
22592,Le Croche-à-Bourret,Quebec,57:06.8,57:06.8
22593,Le Croche-à-Gaby,Quebec,57:06.8,57:06.8
22594,Le Croche-des-Maires,Quebec,57:06.8,57:06.8
22595,Le Croche-du-Criard,Quebec,57:06.8,57:06.8
22596,Le Croche-du-Sept,Quebec,57:06.8,57:06.8
22597,Le Croissant-du-Bourg,Quebec,57:06.8,57:06.8
22598,Le Cul-de-la-Baie,Quebec,57:06.8,57:06.8
22599,Le Débarcadère-Jos-Parent,Quebec,57:06.8,57:06.8
22600,Le Déboulis,Quebec,57:06.8,57:06.8
22601,Le Déclin,Quebec,57:06.8,57:06.8
22602,Le Dépôt,Quebec,57:06.8,57:06.8
22603,Le Dépôt,Quebec,57:06.8,57:06.8
22604,Le Dépôt,Quebec,57:06.8,57:06.8
22605,Le Dépôt,Quebec,57:06.8,57:06.8
22606,Le Dépôt-Risley,Quebec,57:06.8,57:06.8
22607,Le Dépôt-Soucy,Quebec,57:06.8,57:06.8
22608,Le Désert,Quebec,57:06.8,57:06.8
22609,Le Désert,Quebec,57:06.8,57:06.8
22610,Le Désert-à-Brave-Homme,Quebec,57:06.8,57:06.8
22611,Le Détour-à-Philippon,Quebec,57:06.8,57:06.8
22612,Le Deux-Matalik,Quebec,57:06.8,57:06.8
22613,Le Deux-Milles,Quebec,57:06.8,57:06.8
22614,Le Dock,Quebec,57:06.8,57:06.8
22615,Le Domaine,Quebec,57:06.8,57:06.8
22616,Le Domaine,Quebec,57:06.8,57:06.8
22617,Le Domaine,Quebec,57:06.8,57:06.8
22618,Le Domaine,Quebec,57:06.8,57:06.8
22619,Le Domaine-de-la-Pêche-au-Saumon,Quebec,57:06.8,57:06.8
22620,Le Domaine-McCormick,Quebec,57:06.8,57:06.8
22621,Le Domaine-Poisson,Quebec,57:06.8,57:06.8
22622,Le Domaine-Raymond-Phocas,Quebec,57:06.8,57:06.8
22623,Le Dos-d'Âne,Quebec,57:06.8,57:06.8
22624,Le Douze,Quebec,57:06.8,57:06.8
22625,Leeds Village,Quebec,57:06.8,57:06.8
22626,Lee's Corner,Quebec,57:06.8,57:06.8
22627,Le Faisan-Bleu,Quebec,57:06.8,57:06.8
22628,Le Fall,Quebec,57:06.8,57:06.8
22629,Le Faubourg,Quebec,57:06.8,57:06.8
22630,Le Faubourg,Quebec,57:06.8,57:06.8
22631,Le Faubourg-L'Erpinière,Quebec,57:06.8,57:06.8
22632,Lefebvre,Quebec,57:06.8,57:06.8
22633,Le Fer-à-Cheval,Quebec,57:06.8,57:06.8
22634,Le Fer-à-Cheval,Quebec,57:06.8,57:06.8
22635,Le Fer-à-Cheval,Quebec,57:06.8,57:06.8
22636,Le Fer-à-Cheval,Quebec,57:06.8,57:06.8
22637,Le Fer-à-Cheval,Quebec,57:06.8,57:06.8
22638,Le Fer-à-Cheval,Quebec,57:06.8,57:06.8
22639,Le Fief,Quebec,57:06.8,57:06.8
22640,Le Fief,Quebec,57:06.8,57:06.8
22641,Le Flash,Quebec,57:06.8,57:06.8
22642,Le Flat,Quebec,57:06.8,57:06.8
22643,Le Fond Noir,Quebec,57:06.8,57:06.8
22644,Le Fort,Quebec,57:06.8,57:06.8
22645,Le Fort-Neuf,Quebec,57:06.8,57:06.8
22646,Le Foyer,Quebec,57:06.8,57:06.8
22647,Lefrançois,Quebec,57:06.8,57:06.8
22648,Le Frappe-Sacre,Quebec,57:06.8,57:06.8
22649,Le Galet-Beaudry,Quebec,57:06.8,57:06.8
22650,Le Galet-Plat,Quebec,57:06.8,57:06.8
22651,Le Galet-Robitaille,Quebec,57:06.8,57:06.8
22652,Le Gardeur,Quebec,57:06.8,57:06.8
22653,Leggatt,Quebec,57:06.8,57:06.8
22654,Le Gîte-du-Mont-Albert,Quebec,57:06.8,57:06.8
22655,Le Go Ashore,Quebec,57:06.8,57:06.8
22656,Le Goulet-du-Nord,Quebec,57:06.8,57:06.8
22657,Le Grand-Aigle,Quebec,57:06.8,57:06.8
22658,Le Grand-Bois-de-l'Ail,Quebec,57:06.8,57:06.8
22659,Le Grand-Boisé,Quebec,57:06.8,57:06.8
22660,Le Grand-Brûlé,Quebec,57:06.8,57:06.8
22661,Le Grand-Club,Quebec,57:06.8,57:06.8
22662,Le Grand-Côtoyage,Quebec,57:06.8,57:06.8
22663,Le Grand-Deuxième,Quebec,57:06.8,57:06.8
22664,Le Grand-Marais,Quebec,57:06.8,57:06.8
22665,Le Grand-Plaqué,Quebec,57:06.8,57:06.8
22666,Le Grand-Ruisseau,Quebec,57:06.8,57:06.8
22667,Le Grand-Sainte-Marie,Quebec,57:06.8,57:06.8
22668,Le Grand-Sault,Quebec,57:06.8,57:06.8
22669,Le Grand-Village,Quebec,57:06.8,57:06.8
22670,Le Gravier,Quebec,57:06.8,57:06.8
22671,Le Greens,Quebec,57:06.8,57:06.8
22672,Le Gros-Pin,Quebec,57:06.8,57:06.8
22673,Le Gros-Violon,Quebec,57:06.8,57:06.8
22674,Le Hameau-des-Bois,Quebec,57:06.8,57:06.8
22675,Le Haut-de-Champlain,Quebec,57:06.8,57:06.8
22676,Le Haut-de-la-Chute,Quebec,57:06.8,57:06.8
22677,Le Haut-de-la-Paroisse,Quebec,57:06.8,57:06.8
22678,Le Haut-des-Cèdres,Quebec,57:06.8,57:06.8
22679,Le Haven,Quebec,57:06.8,57:06.8
22680,Le Jardin-des-Jésuites,Quebec,57:06.8,57:06.8
22681,Lejeune,Quebec,57:06.8,57:06.8
22682,Le Johnny-Pitre,Quebec,57:06.8,57:06.8
22683,Le Lac-de-l'Ancre,Quebec,57:06.8,57:06.8
22684,Le Lac-des-Hauteurs,Quebec,57:06.8,57:06.8
22685,Le Lac-des-Sommets,Quebec,57:06.8,57:06.8
22686,Le Lac-Emmuraillé,Quebec,57:06.8,57:06.8
22687,Le Lac-Sec,Quebec,57:06.8,57:06.8
22688,Le Lac-Solitaire,Quebec,57:06.8,57:06.8
22689,Le Lac-Sombre,Quebec,57:06.8,57:06.8
22690,Le Landing,Quebec,57:06.8,57:06.8
22691,Le Lost River,Quebec,57:06.8,57:06.8
22692,Le Manitoba,Quebec,57:06.8,57:06.8
22693,Le Manoir-Brûlé,Quebec,57:06.8,57:06.8
22694,Le Marais,Quebec,57:06.8,57:06.8
22695,Le Marigot,Quebec,57:06.8,57:06.8
22696,Le Martin-Pêcheur,Quebec,57:06.8,57:06.8
22697,Lemay,Quebec,57:06.8,57:06.8
22698,Le Méandre,Quebec,57:06.8,57:06.8
22699,Lemesurier,Quebec,57:06.8,57:06.8
22700,Lemieux,Quebec,57:06.8,57:06.8
22701,Lemieux,Quebec,57:06.8,57:06.8
22702,Le Millage-20,Quebec,57:06.8,57:06.8
22703,Le Mille-Carré,Quebec,57:06.8,57:06.8
22704,Le Mont-Bellevue,Quebec,57:06.8,57:06.8
22705,Le Mont-Bleu,Quebec,57:06.8,57:06.8
22706,Le Mont-Édouard,Quebec,57:06.8,57:06.8
22707,Le Mont-Luc,Quebec,57:06.8,57:06.8
22708,Le Moulin,Quebec,57:06.8,57:06.8
22709,Le Moulin-à-Beaudry,Quebec,57:06.8,57:06.8
22710,Le Moulin-à-Gagnon,Quebec,57:06.8,57:06.8
22711,Le Moulin-à-Nadeau,Quebec,57:06.8,57:06.8
22712,Le Moulin-à-Pelletier,Quebec,57:06.8,57:06.8
22713,Le Moulin-à-Scie,Quebec,57:06.8,57:06.8
22714,Le Moulin-du-Seigneur,Quebec,57:06.8,57:06.8
22715,Le Moulin-Lacasse,Quebec,57:06.8,57:06.8
22716,Le Moulin-Lacroix,Quebec,57:06.8,57:06.8
22717,Le Moulin-Lauzier,Quebec,57:06.8,57:06.8
22718,Le Moyne,Quebec,57:06.8,57:06.8
22719,Le Moyne,Quebec,57:06.8,57:06.8
22720,Lennoxville,Quebec,57:06.8,57:06.8
22721,Le Nordet,Quebec,57:06.8,57:06.8
22722,Le Noyé,Quebec,57:06.8,57:06.8
22723,Léonard-de-Matapédia,Quebec,57:06.8,57:06.8
22724,Lepage,Quebec,57:06.8,57:06.8
22725,Lepage,Quebec,57:06.8,57:06.8
22726,Le Pain de Sucre,Quebec,57:06.8,57:06.8
22727,Le Paradis-Marin,Quebec,57:06.8,57:06.8
22728,Le Parc-Languedoc,Quebec,57:06.8,57:06.8
22729,Le Pérou,Quebec,57:06.8,57:06.8
22730,Le Petit-Aigle,Quebec,57:06.8,57:06.8
22731,Le Petit-Bocage,Quebec,57:06.8,57:06.8
22732,Le Petit-Bois-de-l'Ail,Quebec,57:06.8,57:06.8
22733,Le Petit-Brûlé,Quebec,57:06.8,57:06.8
22734,Le Petit-Canada,Quebec,57:06.8,57:06.8
22735,Le Petit-Canot,Quebec,57:06.8,57:06.8
22736,Le Petit-Canton,Quebec,57:06.8,57:06.8
22737,Le Petit-Cap,Quebec,57:06.8,57:06.8
22738,Le Petit-Club,Quebec,57:06.8,57:06.8
22739,Le Petit-Deuxième,Quebec,57:06.8,57:06.8
22740,Le Petit-Fond,Quebec,57:06.8,57:06.8
22741,Le Petit-Glaude,Quebec,57:06.8,57:06.8
22742,Le Petit-Granby,Quebec,57:06.8,57:06.8
22743,Le Petit-Maine,Quebec,57:06.8,57:06.8
22744,Le Petit-Mexique,Quebec,57:06.8,57:06.8
22745,Le Petit-Montréal,Quebec,57:06.8,57:06.8
22746,Le Petit-Montréal,Quebec,57:06.8,57:06.8
22747,Le Petit-Nord,Quebec,57:06.8,57:06.8
22748,Le Petit-Nord,Quebec,57:06.8,57:06.8
22749,Le Petit-Ouest,Quebec,57:06.8,57:06.8
22750,Le Petit-Paradis,Quebec,57:06.8,57:06.8
22751,Le Petit-Poste,Quebec,57:06.8,57:06.8
22752,Le Petit-Québec,Quebec,57:06.8,57:06.8
22753,Le Petit-Rainbow,Quebec,57:06.8,57:06.8
22754,Le Petit-Rocher,Quebec,57:06.8,57:06.8
22755,Le Petit-Sainte-Marie,Quebec,57:06.8,57:06.8
22756,Le Petit-Saint-Jean,Quebec,57:06.8,57:06.8
22757,Le Petit-Saint-Marcellin,Quebec,57:06.8,57:06.8
22758,Le Petit-Six,Quebec,57:06.8,57:06.8
22759,Le Petit-Village,Quebec,57:06.8,57:06.8
22760,Le Petit-Village,Quebec,57:06.8,57:06.8
22761,Le Petit-Village,Quebec,57:06.8,57:06.8
22762,Le Petit-Village,Quebec,57:06.8,57:06.8
22763,Le Pied-de-l'Île,Quebec,57:06.8,57:06.8
22764,Le Pied-des-Monts,Quebec,57:06.8,57:06.8
22765,L'Épinglette-des-Lacs,Quebec,57:06.8,57:06.8
22766,L'Épiphanie,Quebec,57:06.8,57:06.8
22767,Le Plain,Quebec,57:06.8,57:06.8
22768,Le Plaqué-des-Landry,Quebec,57:06.8,57:06.8
22769,Le Plateau,Quebec,57:06.8,57:06.8
22770,Le Plateau,Quebec,57:06.8,57:06.8
22771,Le Plateau,Quebec,57:06.8,57:06.8
22772,Le Plateau-Laval,Quebec,57:06.8,57:06.8
22773,Le Plateau-Mont-Royal,Quebec,57:06.8,57:06.8
22774,Le Pont-à-Léo,Quebec,57:06.8,57:06.8
22775,Le Pont-Banc,Quebec,57:06.8,57:06.8
22776,Le Pont-Blanc,Quebec,57:06.8,57:06.8
22777,Le Pont-Brûlé,Quebec,57:06.8,57:06.8
22778,Le Pont-Durette,Quebec,57:06.8,57:06.8
22779,Le Pont-du-Séminaire,Quebec,57:06.8,57:06.8
22780,Le Pont-Rouge,Quebec,57:06.8,57:06.8
22781,Le Por-à-Vaches,Quebec,57:06.8,57:06.8
22782,Le Portage,Quebec,57:06.8,57:06.8
22783,Le Portage,Quebec,57:06.8,57:06.8
22784,Le Portage d'Hiver,Quebec,57:06.8,57:06.8
22785,Le Pré,Quebec,57:06.8,57:06.8
22786,Le Précieux-Sang,Quebec,57:06.8,57:06.8
22787,Le P'tit-Brick,Quebec,57:06.8,57:06.8
22788,Le P'tit-Havre,Quebec,57:06.8,57:06.8
22789,Le Puits-d'Huile,Quebec,57:06.8,57:06.8
22790,Le Quai-à-Lessard,Quebec,57:06.8,57:06.8
22791,Le Quai-Dupré,Quebec,57:06.8,57:06.8
22792,Le Quarante-Six,Quebec,57:06.8,57:06.8
22793,Le Quatre-Cents-Pieds,Quebec,57:06.8,57:06.8
22794,Le Quatre-Chemins,Quebec,57:06.8,57:06.8
22795,Le Quatre-Chemins,Quebec,57:06.8,57:06.8
22796,Le Quatre-Coins,Quebec,57:06.8,57:06.8
22797,L'Équerre,Quebec,57:06.8,57:06.8
22798,L'Équerre,Quebec,57:06.8,57:06.8
22799,L'Équerre,Quebec,57:06.8,57:06.8
22800,L'Érablière,Quebec,57:06.8,57:06.8
22801,L'Érablière,Quebec,57:06.8,57:06.8
22802,Le Radar,Quebec,57:06.8,57:06.8
22803,Le Rang-à-Bédard,Quebec,57:06.8,57:06.8
22804,Le Rang-de-l'Aiguille,Quebec,57:06.8,57:06.8
22805,Le Rang-des-Dumais,Quebec,57:06.8,57:06.8
22806,Le Rang-Morin,Quebec,57:06.8,57:06.8
22807,Le Rang-Quatre,Quebec,57:06.8,57:06.8
22808,Le Rapide,Quebec,57:06.8,57:06.8
22809,Le Rapide,Quebec,57:06.8,57:06.8
22810,Le Rapide-Deux,Quebec,57:06.8,57:06.8
22811,Le Rapide-Douze,Quebec,57:06.8,57:06.8
22812,Le Rapide-Treize,Quebec,57:06.8,57:06.8
22813,Le Ravage,Quebec,57:06.8,57:06.8
22814,Le Remous,Quebec,57:06.8,57:06.8
22815,Le Remous,Quebec,57:06.8,57:06.8
22816,Le Renversé,Quebec,57:06.8,57:06.8
22817,Le Reste-de-Cacouna,Quebec,57:06.8,57:06.8
22818,Le Rigolet,Quebec,57:06.8,57:06.8
22819,Le Rocher,Quebec,57:06.8,57:06.8
22820,Le Rocher,Quebec,57:06.8,57:06.8
22821,Le Rocher-Fendu,Quebec,57:06.8,57:06.8
22822,Le Rocher-Fendu,Quebec,57:06.8,57:06.8
22823,Le Rocher-Fleuri,Quebec,57:06.8,57:06.8
22824,Le Ruisseau-à-Venant,Quebec,57:06.8,57:06.8
22825,Le Ruisseau-du-Portage,Quebec,57:06.8,57:06.8
22826,Léry,Quebec,57:06.8,57:06.8
22827,Lesage,Quebec,57:06.8,57:06.8
22828,Le Sand Bar,Quebec,57:06.8,57:06.8
22829,Les Arpents-Verts,Quebec,57:06.8,57:06.8
22830,Le Sault,Quebec,57:06.8,57:06.8
22831,Les Bergeronnes,Quebec,57:06.8,57:06.8
22832,Les Bocages,Quebec,57:06.8,57:06.8
22833,Les Boisés-du-Grand-Lac,Quebec,57:06.8,57:06.8
22834,Les Boisés-Miner,Quebec,57:06.8,57:06.8
22835,Les Bouleaux,Quebec,57:06.8,57:06.8
22836,Les Bouleaux-Gris,Quebec,57:06.8,57:06.8
22837,Les Boules,Quebec,57:06.8,57:06.8
22838,Les Boullais,Quebec,57:06.8,57:06.8
22839,Les Bricailles,Quebec,57:06.8,57:06.8
22840,Les Briques,Quebec,57:06.8,57:06.8
22841,Les Buissons,Quebec,57:06.8,57:06.8
22842,Les Cages,Quebec,57:06.8,57:06.8
22843,L'Escalier,Quebec,57:06.8,57:06.8
22844,Les Camps-Bondu,Quebec,57:06.8,57:06.8
22845,Les Caps,Quebec,57:06.8,57:06.8
22846,Les Cascades,Quebec,57:06.8,57:06.8
22847,Les Castors,Quebec,57:06.8,57:06.8
22848,Les Cavernes,Quebec,57:06.8,57:06.8
22849,Les Cèdres,Quebec,57:06.8,57:06.8
22850,Les Cèdres,Quebec,57:06.8,57:06.8
22851,Les Cèdres-du-Liban,Quebec,57:06.8,57:06.8
22852,Les Chenaux,Quebec,57:06.8,57:06.8
22853,Les Chenaux,Quebec,57:06.8,57:06.8
22854,Les Chenaux,Quebec,57:06.8,57:06.8
22855,Les Chenaux,Quebec,57:06.8,57:06.8
22856,Les Chutes-de-la-Chaudière-Est,Quebec,57:06.8,57:06.8
22857,Les Chutes-de-la-Chaudière-Ouest,Quebec,57:06.8,57:06.8
22858,Les Cimes,Quebec,57:06.8,57:06.8
22859,Les Cinq-Fourches,Quebec,57:06.8,57:06.8
